CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,Country,AvgOrderValue,CustomerLifespanDays,OrdersPerMonth,CustomerAgeDays,CustomerAgeDaysAdjusted,OrdersPerYear,EstimatedAnnualCLV,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
12731,24,12,18895.91,2010-12-10 10:56:00,2011-11-16 11:59:00,France,1574.6591666666666,342,1.0526315789473684,365,365,12.0,18895.91,4,5,5,14,Champions
12732,180,1,236.26000000000002,2011-06-13 11:33:00,2011-06-13 11:33:00,France,236.26000000000002,1,30.0,180,180,2.0277777777777777,479.0827777777778,1,1,1,3,Lost Customers
12733,234,1,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,USA,383.95,1,30.0,234,234,1.5598290598290598,598.8963675213676,1,1,2,4,Lost Customers
12734,353,1,110.39999999999999,2010-12-22 12:47:00,2010-12-22 12:47:00,France,110.39999999999999,1,30.0,353,353,1.0339943342776203,114.15297450424927,1,1,1,3,Lost Customers
12735,315,2,779.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,France,389.78499999999997,22,2.7272727272727275,337,337,2.166172106824926,844.3413946587536,1,2,3,6,Lost Customers
12736,333,1,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,France,234.0,1,30.0,333,333,1.0960960960960962,256.4864864864865,1,1,1,3,Lost Customers
12738,372,1,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,155.35,1,30.0,372,372,0.9811827956989247,152.42674731182797,1,1,1,3,Lost Customers
12739,78,2,1013.04,2011-09-01 17:45:00,2011-09-22 13:00:00,United Arab Emirates,506.52,21,2.857142857142857,99,99,7.373737373737374,3734.9454545454546,2,2,4,8,Lost Customers
12740,64,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,France,427.6,1,30.0,64,90,4.055555555555555,1734.1555555555556,3,1,2,6,Need Attention
12743,134,2,546.43,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,273.215,1,60.0,134,134,5.447761194029851,1488.4100746268655,2,2,3,7,Lost Customers
12744,52,7,21279.29,2011-01-25 13:26:00,2011-10-19 11:18:00,Singapore,3039.8985714285714,267,0.7865168539325842,318,318,8.034591194968554,24424.342295597486,3,5,5,13,Loyal Customers
12747,2,11,4196.01,2010-12-05 15:38:00,2011-12-07 14:34:00,United Kingdom,381.4554545454546,367,0.899182561307902,369,369,10.880758807588077,4150.524796747968,5,5,5,15,Champions
12748,1,209,33719.73,2010-12-01 12:48:00,2011-12-09 12:20:00,United Kingdom,161.3384210526316,373,16.80965147453083,374,374,203.97058823529412,32908.29264705883,5,5,5,15,Champions
12749,4,5,4090.88,2011-05-10 15:25:00,2011-12-06 09:56:00,United Kingdom,818.176,210,0.7142857142857143,213,213,8.568075117370892,7010.193427230048,5,4,5,14,Champions
12750,129,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,275.88,1,30.0,129,129,2.8294573643410854,780.5906976744186,2,1,2,5,Lost Customers
12752,81,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,4366.78,1,30.0,81,90,4.055555555555555,17709.71888888889,2,1,5,8,Lost Customers
12753,23,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,Japan,3571.565,340,0.5294117647058824,363,363,6.033057851239669,21547.45826446281,4,5,5,14,Champions
12754,236,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan,1003.5799999999999,73,1.2328767123287672,309,309,3.5436893203883497,3556.37572815534,1,3,5,9,At Risk
12755,281,2,3811.95,2010-12-09 10:44:00,2011-03-04 12:42:00,Japan,1905.975,86,0.6976744186046512,366,366,1.9945355191256828,3801.534836065573,1,2,5,8,Lost Customers
12756,87,1,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,112.07999999999998,1,30.0,87,90,4.055555555555555,454.54666666666657,2,1,1,4,Lost Customers
12757,16,13,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal,604.3923076923077,196,1.989795918367347,211,211,22.488151658767773,13591.665876777251,4,5,5,14,Champions
12758,117,2,2791.59,2011-03-08 12:05:00,2011-08-15 10:22:00,Portugal,1395.795,160,0.375,277,277,2.6353790613718413,3678.4489169675094,2,2,5,9,Lost Customers
12759,52,3,1531.44,2011-03-09 08:09:00,2011-10-18 14:49:00,Netherlands,510.48,224,0.4017857142857143,276,276,3.967391304347826,2025.2739130434784,3,3,4,10,Need Attention
12762,8,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,949.26,18,3.3333333333333335,25,90,8.11111111111111,7699.553333333333,5,2,4,11,Potential Loyalists
12763,138,2,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,247.04,231,0.2597402597402597,369,369,1.978319783197832,488.7241192411924,2,2,3,7,Lost Customers
12764,317,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,1693.88,1,30.0,317,317,1.1514195583596214,1950.3665615141956,1,1,4,6,Lost Customers
12766,4,7,6989.63,2010-12-08 13:53:00,2011-12-06 08:46:00,Portugal,998.5185714285715,363,0.578512396694215,366,366,6.98087431693989,6970.532650273224,5,5,5,15,Champions
12769,239,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,1143.6,1,30.0,239,239,1.5271966527196654,1746.5020920502093,1,1,4,6,Lost Customers
12770,211,1,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,Japan,1351.45,1,30.0,211,211,1.7298578199052135,2337.8163507109007,1,1,4,6,Lost Customers
12772,60,1,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal,892.47,1,30.0,60,90,4.055555555555555,3619.4616666666666,3,1,3,7,Need Attention
12775,17,5,1386.04,2011-02-01 13:45:00,2011-11-22 16:33:00,Netherlands,277.20799999999997,295,0.5084745762711864,311,311,5.868167202572347,1626.7028938906749,4,4,4,12,Champions
12778,20,6,822.23,2011-01-31 14:35:00,2011-11-20 11:30:00,Netherlands,137.03833333333333,293,0.614334470989761,312,312,7.019230769230769,961.9036858974358,4,5,3,12,Loyal Customers
12779,38,8,3981.36,2010-12-03 13:40:00,2011-11-02 11:43:00,Poland,497.67,334,0.718562874251497,371,371,7.870619946091645,3916.971428571429,3,5,5,13,Loyal Customers
12781,64,2,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,Czech Republic,413.37,222,0.27027027027027023,285,285,2.56140350877193,1058.8073684210526,3,2,3,8,Need Attention
12782,5,5,2330.92,2010-12-17 11:30:00,2011-12-05 09:16:00,Portugal,466.184,353,0.4249291784702549,358,358,5.097765363128492,2376.496648044693,5,4,5,14,Champions
12783,2,6,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal,370.98499999999996,74,2.4324324324324325,75,90,24.333333333333336,9027.301666666666,5,5,5,15,Champions
12784,9,2,574.42,2011-11-24 12:53:00,2011-11-30 15:38:00,Portugal,287.21,7,8.571428571428571,15,90,8.11111111111111,2329.592222222222,5,2,3,10,Potential Loyalists
12785,364,1,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,Portugal,311.95,1,30.0,364,364,1.0027472527472527,312.80700549450546,1,1,2,4,Lost Customers
12787,10,3,463.66,2011-05-31 09:36:00,2011-11-30 08:44:00,Netherlands,154.55333333333334,183,0.49180327868852464,193,193,5.6735751295336785,876.8699481865285,5,3,2,10,Potential Loyalists
12789,65,1,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,Netherlands,91.85,1,30.0,65,90,4.055555555555555,372.50277777777774,3,1,1,5,Need Attention
12790,192,1,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,Netherlands,324.92,1,30.0,192,192,1.901041666666667,617.6864583333335,1,1,2,4,Lost Customers
12791,374,1,192.60000000000002,2010-12-01 11:27:00,2010-12-01 11:27:00,Netherlands,192.60000000000002,1,30.0,374,374,0.9759358288770054,187.96524064171126,1,1,1,3,Lost Customers
12792,257,1,400.53999999999996,2011-03-28 11:36:00,2011-03-28 11:36:00,Portugal,400.53999999999996,1,30.0,257,257,1.4202334630350195,568.8603112840467,1,1,2,4,Lost Customers
12793,335,2,545.48,2010-12-03 15:14:00,2011-01-09 12:12:00,Portugal,272.74,37,1.6216216216216215,371,371,1.9676549865229112,536.6582210242588,1,2,3,6,Lost Customers
12794,53,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,Portugal,430.205,46,1.3043478260869565,99,99,7.373737373737374,3172.2186868686867,3,2,3,8,Need Attention
12795,19,1,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal,430.48,1,30.0,19,90,4.055555555555555,1745.8355555555556,4,1,2,7,New Customers
12797,366,1,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,Portugal,254.03,1,30.0,366,366,0.9972677595628414,253.3359289617486,1,1,2,4,Lost Customers
12798,10,3,6977.04,2011-06-22 10:11:00,2011-11-29 15:52:00,Japan,2325.68,161,0.5590062111801243,171,171,6.4035087719298245,14892.512280701752,5,3,5,13,Potential Loyalists
12802,187,1,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,Netherlands,427.58,1,30.0,187,187,1.9518716577540107,834.5812834224598,1,1,2,4,Lost Customers
12808,37,3,483.65000000000003,2010-12-06 10:27:00,2011-11-03 10:05:00,Portugal,161.21666666666667,332,0.2710843373493976,369,369,2.9674796747967482,478.4071815718158,3,3,2,8,Need Attention
12809,178,1,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,Portugal,489.31,1,30.0,178,178,2.0505617977528092,1003.360393258427,2,1,2,5,Lost Customers
12811,261,3,514.85,2011-02-28 15:39:00,2011-03-24 09:42:00,Portugal,171.61666666666667,24,3.75,284,284,3.8556338028169015,661.6910211267606,1,3,3,7,At Risk
12812,45,1,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan,229.64000000000001,1,30.0,45,90,4.055555555555555,931.3177777777778,3,1,1,5,Need Attention
12814,102,1,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland,125.92,1,30.0,102,102,3.5784313725490193,450.5960784313725,2,1,1,4,Lost Customers
12815,148,2,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,Poland,531.73,51,1.1764705882352942,198,198,3.686868686868687,1960.418686868687,2,2,4,8,Lost Customers
12816,96,2,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland,286.1,81,0.7407407407407407,176,176,4.1477272727272725,1186.6647727272727,2,2,3,7,Lost Customers
12817,281,1,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,Austria,166.04,1,30.0,281,281,1.2989323843416372,215.67473309608542,1,1,1,3,Lost Customers
12818,262,1,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,Austria,1542.08,1,30.0,262,262,1.3931297709923662,2148.317557251908,1,1,4,6,Lost Customers
12820,3,4,942.34,2011-01-17 12:34:00,2011-12-06 15:12:00,United Kingdom,235.585,324,0.37037037037037035,327,327,4.464831804281346,1051.847400611621,5,4,4,13,Champions
12821,214,1,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,United Kingdom,92.72,1,30.0,214,214,1.7056074766355138,158.14392523364484,1,1,1,3,Lost Customers
12822,71,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,United Kingdom,474.44,17,3.5294117647058822,87,90,8.11111111111111,3848.2355555555555,3,2,4,9,Need Attention
12823,75,5,1759.5,2011-02-16 12:15:00,2011-09-26 07:35:00,United Kingdom,351.9,222,0.6756756756756757,297,297,6.1447811447811445,2162.3484848484845,2,4,4,10,Loyal Customers
12824,60,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom,397.12,1,30.0,60,90,4.055555555555555,1610.542222222222,3,1,2,6,Need Attention
12826,3,7,1474.72,2010-12-09 15:21:00,2011-12-07 10:25:00,United Kingdom,210.67428571428573,363,0.578512396694215,365,365,7.0,1474.72,5,5,4,14,Champions
12827,6,3,430.15000000000003,2011-10-26 15:44:00,2011-12-04 12:17:00,United Kingdom,143.38333333333335,39,2.3076923076923075,44,90,12.166666666666668,1744.4972222222227,5,3,2,10,Potential Loyalists
12828,3,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,United Kingdom,169.785,128,1.40625,130,130,16.846153846153847,2860.224230769231,5,5,4,14,Champions
12829,337,2,293.0,2010-12-14 14:54:00,2011-01-07 11:13:00,United Kingdom,146.5,24,2.5,360,360,2.0277777777777777,297.06944444444446,1,2,2,5,Lost Customers
12830,38,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,United Kingdom,1135.7733333333333,135,1.3333333333333333,172,172,12.732558139534884,14461.300000000001,3,5,5,13,Loyal Customers
12831,262,1,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,United Kingdom,215.05,1,30.0,262,262,1.3931297709923662,299.5925572519084,1,1,1,3,Lost Customers
12832,32,2,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,United Kingdom,191.515,66,0.9090909090909091,98,98,7.448979591836735,1426.5913265306122,4,2,2,8,Potential Loyalists
12833,145,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom,417.38,1,30.0,145,145,2.5172413793103448,1050.6462068965516,2,1,2,5,Lost Customers
12834,283,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,312.38,1,30.0,283,283,1.2897526501766783,402.8929328621908,1,1,2,4,Lost Customers
12836,59,4,2612.86,2011-02-01 11:19:00,2011-10-11 15:10:00,United Kingdom,653.215,253,0.4743083003952569,312,312,4.679487179487179,3056.7112179487176,3,4,5,12,Loyal Customers
12837,173,1,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,United Kingdom,134.1,1,30.0,173,173,2.1098265895953756,282.92774566473986,2,1,1,4,Lost Customers
12838,34,2,683.13,2010-12-01 11:57:00,2011-11-06 12:20:00,United Kingdom,341.565,341,0.1759530791788856,374,374,1.9518716577540107,666.6910427807487,3,2,3,8,Need Attention
12839,3,14,5591.42,2010-12-07 15:48:00,2011-12-07 12:33:00,United Kingdom,399.38714285714286,365,1.1506849315068495,367,367,13.923705722070846,5560.949046321526,5,5,5,15,Champions
12840,144,4,2726.77,2011-04-27 12:21:00,2011-07-19 09:29:00,United Kingdom,681.6925,83,1.4457831325301205,227,227,6.431718061674009,4384.453964757709,2,4,5,11,Loyal Customers
12841,5,25,4022.35,2010-12-03 10:43:00,2011-12-05 11:13:00,United Kingdom,160.894,368,2.0380434782608696,372,372,24.529569892473116,3946.66061827957,5,5,5,15,Champions
12842,70,2,1118.99,2011-02-04 12:36:00,2011-09-30 15:33:00,United Kingdom,559.495,239,0.2510460251046025,309,309,2.3624595469255665,1321.78430420712,3,2,4,9,Need Attention
12843,66,8,1702.26,2011-03-20 14:38:00,2011-10-05 12:09:00,United Kingdom,212.7825,199,1.2060301507537687,264,264,11.06060606060606,2353.503409090909,3,5,4,12,Loyal Customers
12844,29,2,325.96000000000004,2011-08-01 13:11:00,2011-11-10 13:31:00,United Kingdom,162.98000000000002,102,0.5882352941176471,130,130,5.615384615384616,915.1953846153848,4,2,2,8,Potential Loyalists
12845,267,4,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,United Kingdom,88.5225,23,5.217391304347826,290,290,5.0344827586206895,445.66499999999996,1,4,2,7,At Risk
12847,22,1,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,United Kingdom,871.54,1,30.0,22,90,4.055555555555555,3534.5788888888887,4,1,3,8,New Customers
12849,31,2,1050.8899999999999,2011-03-16 12:26:00,2011-11-08 13:41:00,United Kingdom,525.4449999999999,238,0.25210084033613445,269,269,2.7137546468401488,1425.928810408922,4,2,4,10,Potential Loyalists
12851,97,1,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,United Kingdom,135.18,1,30.0,97,97,3.7628865979381443,508.6670103092784,2,1,1,4,Lost Customers
12852,295,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,United Kingdom,311.55,1,30.0,295,295,1.2372881355932204,385.47711864406784,1,1,2,4,Lost Customers
12853,135,6,1957.1000000000001,2011-01-28 10:28:00,2011-07-28 11:29:00,United Kingdom,326.18333333333334,182,0.989010989010989,316,316,6.930379746835443,2260.5743670886077,2,5,4,11,Loyal Customers
12854,79,3,1324.5,2011-01-25 13:35:00,2011-09-22 12:15:00,United Kingdom,441.5,240,0.375,318,318,3.4433962264150946,1520.2594339622642,2,3,4,9,At Risk
12855,373,1,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,United Kingdom,38.1,1,30.0,373,373,0.9785522788203754,37.28284182305631,1,1,1,3,Lost Customers
12856,8,6,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom,363.32166666666666,56,3.2142857142857144,64,90,24.333333333333336,8840.827222222222,5,5,5,15,Champions
12857,211,2,1106.4,2011-02-10 12:32:00,2011-05-13 10:20:00,United Kingdom,553.2,92,0.6521739130434783,303,303,2.4092409240924093,1332.792079207921,1,2,4,7,Lost Customers
12863,52,1,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,United Kingdom,521.2,1,30.0,52,90,4.055555555555555,2113.7555555555555,3,1,3,7,Need Attention
12864,138,1,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,United Kingdom,147.12,1,30.0,138,138,2.6449275362318843,389.12173913043483,2,1,1,4,Lost Customers
12865,26,2,1568.23,2011-08-08 10:11:00,2011-11-13 14:31:00,Austria,784.115,98,0.6122448979591837,124,124,5.887096774193549,4616.160887096775,4,2,4,10,Potential Loyalists
12866,283,1,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,Belgium,559.12,1,30.0,283,283,1.2897526501766783,721.1265017667844,1,1,3,5,Lost Customers
12867,26,7,4036.82,2010-12-14 16:39:00,2011-11-13 15:30:00,United Kingdom,576.6885714285714,334,0.62874251497006,360,360,7.097222222222222,4092.8869444444445,4,5,5,14,Champions
12868,186,6,1607.0600000000002,2010-12-01 12:50:00,2011-06-07 10:42:00,United Kingdom,267.84333333333336,188,0.9574468085106383,374,374,5.855614973262032,1568.3874331550803,1,5,4,10,Loyal Customers
12871,84,2,380.64,2011-05-16 13:32:00,2011-09-16 15:07:00,United Kingdom,190.32,124,0.48387096774193544,207,207,3.526570048309179,671.176811594203,2,2,2,6,Lost Customers
12872,327,2,599.97,2010-12-09 14:44:00,2011-01-17 10:52:00,United Kingdom,299.985,39,1.5384615384615383,365,365,2.0,599.97,1,2,3,6,Lost Customers
12873,282,1,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,United Kingdom,374.0,1,30.0,282,282,1.2943262411347516,484.0780141843971,1,1,2,4,Lost Customers
12875,143,2,343.2300000000001,2010-12-12 12:03:00,2011-07-19 15:30:00,United Kingdom,171.61500000000004,220,0.27272727272727276,363,363,2.0110192837465566,345.1210743801654,2,2,2,6,Lost Customers
12876,58,2,2218.02,2011-05-27 13:34:00,2011-10-13 12:26:00,Belgium,1109.01,139,0.4316546762589928,196,196,3.7244897959183674,4130.496428571429,3,2,5,10,Need Attention
12877,4,12,1535.77,2010-12-16 12:23:00,2011-12-06 10:30:00,United Kingdom,127.98083333333334,355,1.0140845070422535,359,359,12.200557103064067,1561.4374651810585,5,5,4,14,Champions
12878,236,2,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,United Kingdom,427.495,30,2.0,266,266,2.744360902255639,1173.2005639097745,1,2,3,6,Lost Customers
12879,45,3,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,United Kingdom,191.07333333333335,48,1.875,92,92,11.902173913043477,2274.1880434782606,3,3,3,9,Need Attention
12881,276,1,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,United Kingdom,298.0,1,30.0,276,276,1.3224637681159421,394.09420289855075,1,1,2,4,Lost Customers
12882,9,2,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,United Kingdom,731.52,25,2.4,34,90,8.11111111111111,5933.44,5,2,4,11,Potential Loyalists
12883,25,4,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,United Kingdom,175.8675,65,1.8461538461538463,89,90,16.22222222222222,2852.9616666666666,4,4,3,11,Loyal Customers
12884,88,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom,309.05,1,30.0,88,90,4.055555555555555,1253.3694444444445,2,1,2,5,Lost Customers
12885,63,3,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom,391.74,61,1.4754098360655739,124,124,8.830645161290322,3459.316935483871,3,3,4,10,Need Attention
12886,68,2,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,United Kingdom,689.2,152,0.39473684210526316,220,220,3.3181818181818183,2286.890909090909,3,2,4,9,Need Attention
12888,214,2,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,United Kingdom,177.06,42,1.4285714285714286,255,255,2.8627450980392157,506.8776470588235,1,2,2,5,Lost Customers
12890,24,1,380.46999999999997,2011-11-15 17:26:00,2011-11-15 17:26:00,United Kingdom,380.46999999999997,1,30.0,24,90,4.055555555555555,1543.017222222222,4,1,2,7,New Customers
12891,186,3,331.0,2011-02-20 11:28:00,2011-06-07 12:31:00,United Kingdom,110.33333333333333,108,0.8333333333333333,293,293,3.737201365187713,412.33788395904435,1,3,2,6,At Risk
12893,31,1,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,United Kingdom,188.14,1,30.0,31,90,4.055555555555555,763.0122222222221,4,1,1,6,New Customers
12895,42,2,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,United Kingdom,186.4,45,1.3333333333333333,87,90,8.11111111111111,1511.911111111111,3,2,2,7,Need Attention
12897,205,2,216.5,2011-02-11 11:40:00,2011-05-19 12:13:00,United Kingdom,108.25,98,0.6122448979591837,302,302,2.4172185430463573,261.6639072847682,1,2,1,4,Lost Customers
12901,9,28,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,United Kingdom,630.5192857142857,262,3.206106870229008,271,271,37.71217712177122,23778.254981549817,5,5,5,15,Champions
12902,265,1,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,United Kingdom,138.68,1,30.0,265,265,1.3773584905660377,191.0120754716981,1,1,1,3,Lost Customers
12904,18,2,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom,254.79,155,0.3870967741935484,172,172,4.2441860465116275,1081.3761627906974,4,2,3,9,Potential Loyalists
12906,12,5,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,United Kingdom,583.962,67,2.2388059701492535,78,90,20.27777777777778,11841.451666666668,5,4,5,14,Champions
12908,176,2,750.0,2011-01-31 12:37:00,2011-06-16 15:39:00,United Kingdom,375.0,137,0.43795620437956206,313,313,2.3322683706070286,874.6006389776358,2,2,3,7,Lost Customers
12909,40,5,2178.67,2011-03-31 12:51:00,2011-10-31 12:43:00,United Kingdom,435.73400000000004,214,0.7009345794392523,253,253,7.213438735177865,3143.1405138339924,3,4,5,12,Loyal Customers
12910,23,8,3075.04,2011-04-12 10:01:00,2011-11-16 14:28:00,United Kingdom,384.38,219,1.095890410958904,242,242,12.066115702479339,4637.973553719008,4,5,5,14,Champions
12912,3,5,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,United Kingdom,332.46,38,3.947368421052632,41,90,20.27777777777778,6741.55,5,4,4,13,Champions
12913,5,5,2483.63,2010-12-06 16:36:00,2011-12-05 12:11:00,United Kingdom,496.726,364,0.4120879120879121,368,368,4.959239130434782,2463.3830163043476,5,4,5,14,Champions
12915,149,2,363.65,2010-12-02 12:33:00,2011-07-14 11:34:00,United Kingdom,181.825,224,0.26785714285714285,373,373,1.9571045576407509,355.8505361930295,2,2,2,6,Lost Customers
12916,139,4,3006.15,2011-01-23 10:43:00,2011-07-24 10:35:00,United Kingdom,751.5375,182,0.6593406593406593,321,321,4.548286604361371,3418.207943925234,2,4,5,11,Loyal Customers
12917,128,1,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,United Kingdom,594.0,1,30.0,128,128,2.8515625,1693.828125,2,1,3,6,Lost Customers
12919,8,6,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,United Kingdom,222.53166666666667,162,1.111111111111111,170,170,12.882352941176471,2866.7314705882354,5,5,4,14,Champions
12920,17,1,164.23,2011-11-22 15:05:00,2011-11-22 15:05:00,United Kingdom,164.23,1,30.0,17,90,4.055555555555555,666.0438888888888,4,1,1,6,New Customers
12921,9,37,16587.09,2010-12-01 15:06:00,2011-11-30 16:22:00,United Kingdom,448.29972972972973,365,3.041095890410959,373,373,36.20643431635389,16231.334718498661,5,5,5,15,Champions
12922,161,1,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,United Kingdom,405.38,1,30.0,161,161,2.2670807453416146,919.0291925465838,2,1,2,5,Lost Customers
12923,64,1,176.97,2011-10-06 16:20:00,2011-10-06 16:20:00,United Kingdom,176.97,1,30.0,64,90,4.055555555555555,717.7116666666666,3,1,1,5,Need Attention
12924,88,4,933.7,2011-01-16 11:49:00,2011-09-12 13:55:00,United Kingdom,233.425,240,0.5,328,328,4.451219512195122,1039.0259146341464,2,4,3,9,Loyal Customers
12925,5,2,694.05,2011-09-26 11:05:00,2011-12-05 11:11:00,United Kingdom,347.025,71,0.8450704225352113,75,90,8.11111111111111,2814.758333333333,5,2,3,10,Potential Loyalists
12928,35,5,2062.7000000000003,2010-12-15 15:45:00,2011-11-04 14:24:00,United Kingdom,412.5400000000001,324,0.4629629629629629,359,359,5.083565459610028,2097.1740947075214,3,4,5,12,Loyal Customers
12929,312,1,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,United Kingdom,117.85,1,30.0,312,312,1.1698717948717947,137.869391025641,1,1,1,3,Lost Customers
12930,78,2,415.8,2011-06-21 13:25:00,2011-09-22 15:18:00,United Kingdom,207.9,94,0.6382978723404256,171,171,4.269005847953216,887.5263157894736,2,2,2,6,Lost Customers
12931,22,15,42055.96,2010-12-17 09:45:00,2011-11-18 12:39:00,United Kingdom,2803.730666666667,337,1.3353115727002969,358,358,15.293296089385475,42878.28324022346,4,5,5,14,Champions
12933,24,3,607.53,2011-03-01 11:30:00,2011-11-15 16:38:00,United Kingdom,202.51,260,0.3461538461538462,284,284,3.8556338028169015,780.8044014084506,4,3,3,10,Potential Loyalists
12935,2,7,2160.7,2011-01-24 13:58:00,2011-12-07 17:25:00,United Kingdom,308.6714285714285,318,0.6603773584905661,319,319,8.009404388714733,2472.274294670846,5,5,5,15,Champions
12936,17,4,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,United Kingdom,265.975,62,1.9354838709677418,78,90,16.22222222222222,4314.705555555555,4,4,4,12,Champions
12937,15,4,1504.27,2011-03-17 14:19:00,2011-11-24 15:05:00,United Kingdom,376.0675,253,0.4743083003952569,267,267,5.468164794007491,2056.399063670412,4,4,4,12,Champions
12938,26,1,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,United Kingdom,114.14,1,30.0,26,90,4.055555555555555,462.9011111111111,4,1,1,6,New Customers
12939,64,8,11581.8,2011-01-09 11:20:00,2011-10-06 14:33:00,United Kingdom,1447.725,271,0.8856088560885609,335,335,8.716417910447761,12618.976119402985,3,5,5,13,Loyal Customers
12940,55,2,913.54,2011-09-13 10:16:00,2011-10-16 12:09:00,United Kingdom,456.77,34,1.7647058823529411,88,90,8.11111111111111,3704.9122222222218,3,2,3,8,Need Attention
12942,131,3,683.9,2010-12-09 09:34:00,2011-07-31 14:39:00,United Kingdom,227.96666666666667,235,0.3829787234042553,366,366,2.9918032786885242,682.0314207650273,2,3,3,8,At Risk
12944,36,2,604.51,2010-12-20 10:41:00,2011-11-04 11:04:00,United Kingdom,302.255,320,0.1875,355,355,2.056338028169014,621.5384507042253,3,2,3,8,Need Attention
